Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4259	Retirement Contribution	N	0	3314000	3314000	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4260	Insurance Premiums	N	0	2399500	0	2399500	-3199290
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4270	Dental Insurance	N	0	130275	130275	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4280	Optical Insurance	N	0	13500	13500	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4440	Unemployment Compensation	N	0	262	262	0	0
0004	Maintenance Facility	ASSETS										2400.0099	Equity In Pooled cash & investments	N	179446316	897589	3767698	176576207	183104095
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	-1290888	1803153	512265	0	0
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	LIABILITIES									4002	Accrued Payroll	N	-266326	266326	0	0	0
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	LIABILITIES									4630	Retainages Payable	N	-412679	304429	0	-108250	-108250
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-177476423	0	0	-177476423	-182368100
0004	Maintenance Facility	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	243199	856796	-613597	-673070
0004	Maintenance Facility	REVENUES		018	Finance	1000	Administration	0000	Revenue			6203	Interest/Dividends	N	0	445700	0	445700	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			1100	Permanent Time Worked	N	0	96452	3606	92846	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			1121	Vacation Used	N	0	3714	0	3714	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			2100	Professional Services	N	0	207836	0	207836	45325
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			2410	Rent City Vehicles	N	0	27096	0	27096	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4220	Life Insurance	N	0	169	6	163	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4230	Medical Insurance	N	0	16260	664	15596	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4234	Disability Insurance	N	0	183	10	173	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4250	Social Security-Employer	N	0	7570	272	7298	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4270	Dental Insurance	N	0	1451	59	1392	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4280	Optical Insurance	N	0	150	6	144	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			1100	Permanent Time Worked	N	0	445118	0	445118	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			1200	Temporary Pay	N	0	159450	33600	125850	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			1401	Overtime Paid-Permanent	N	0	21233	0	21233	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			2410	Rent City Vehicles	N	0	89573	0	89573	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4220	Life Insurance	N	0	1668	0	1668	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4230	Medical Insurance	N	0	83152	0	83152	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4234	Disability Insurance	N	0	522	0	522	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4250	Social Security-Employer	N	0	47252	2570	44682	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4270	Dental Insurance	N	0	7514	0	7514	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4280	Optical Insurance	N	0	777	0	777	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4440	Unemployment Compensation	N	0	16	0	16	0
0007	Local Law Enforc Block Grant	ASSETS										2212	Due From Other Gov Units	N	0	0	0	0	667800
0007	Local Law Enforc Block Grant	ASSETS										2400.0099	Equity In Pooled cash & investments	N	24297	117	33	24381	-637692
0007	Local Law Enforc Block Grant	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-24297	0	0	-24297	-29678
0007	Local Law Enforc Block Grant	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	33	117	-84	-422
0008	Ann Arbor Municipal Center	ASSETS										2400.0099	Equity In Pooled cash & investments	N	18794803	89750	382584	18501969	26165488
0008	Ann Arbor Municipal Center	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	0	257500	257500	0	-7532693
0008	Ann Arbor Municipal Center	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-18794803	0	0	-18794803	-29850200
0008	Ann Arbor Municipal Center	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	83977	89750	-5773	-96977
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			1100	Permanent Time Worked	N	0	20072	0	20072	8344
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			2100	Professional Services	N	0	0	0	0	7532693
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			2410	Rent City Vehicles	N	0	6795	0	6795	3437
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			2430	Contracted Services	N	0	0	0	0	2419100
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			3100	Postage	N	0	0	0	0	1995
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			3400	Materials & Supplies	N	0	265687	0	265687	74900
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4220	Life Insurance	N	0	28	0	28	12
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4230	Medical Insurance	N	0	4094	0	4094	1664
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4250	Social Security-Employer	N	0	1526	0	1526	634
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4270	Dental Insurance	N	0	366	0	366	148
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4280	Optical Insurance	N	0	39	0	39	16
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			5190	Construction	N	0	0	0	0	1037700
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2430	Contracted Services	N	0	0	0	0	49500
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2500	Printing	N	0	0	0	0	21707
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2690	Non-Employee Travel	N	0	0	0	0	135983
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2950	Governmental Services	N	0	0	0	0	22549
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			3400	Materials & Supplies	N	0	0	0	0	4000
0009	Smart Zone LDFA	ASSETS										2198	Loan Receivable	N	105148500	0	0	105148500	99593200
0009	Smart Zone LDFA	ASSETS										2400.0099	Equity In Pooled cash & investments	N	114801259	141699183	82240923	174259519	138463447
0009	Smart Zone LDFA	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	-24224649	80513573	67144706	-10855782	-15000
0009	Smart Zone LDFA	LIABILITIES AND FUND EQUITY	LIABILITIES									5551	Deferred Revenue	N	-105148500	0	0	-105148500	-99593200
0009	Smart Zone LDFA	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-90576610	0	0	-90576610	-64950500
0009	Smart Zone LDFA	REVENUES		009	Smart Zone	1000	Administration	0000	Revenue			1117	Smart Zone LDFA Taxes	N	0	0	140857036	-140857036	-120417146
0009	Smart Zone LDFA	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	237750	842147	-604397	-488828
0009	Smart Zone LDFA	REVENUES		018	Finance	1000	Administration	0000	Revenue			6203	Interest/Dividends	N	0	330600	0	330600	0
0009	Smart Zone LDFA	EXPENSES		009	Smart Zone	1000	Administration	1000	Administration			2430	Contracted Services	N	0	67144706	0	67144706	46278817
0009	Smart Zone LDFA	EXPENSES		009	Smart Zone	1000	Administration	1000	Administration			4260	Insurance Premiums	N	0	69500	0	69500	66335
0009	Smart Zone LDFA	EXPENSES		009	Smart Zone	1000	Administration	1000	Administration			4310	Municipal Service Charges	N	0	1089500	0	1089500	1062875
0010	General	ASSETS										1002	Cash General	N	0	8820840	8661299	159541	-1443461
0010	General	ASSETS										1012	Cash Offset For GASB #34	N	17901809	553200	0	18455009	15365900
0010	General	ASSETS										1025	Cash Football Parking	N	5000	0	0	5000	5000
0010	General	ASSETS										1060.1065	Petty Cash/Starting Cash Customer Service Center	N	232500	0	0	232500	232500
0010	General	ASSETS										1060.1066	Petty Cash/Starting Cash District Courts	N	75000	0	0	75000	75000
0010	General	ASSETS										1060.1067	Petty Cash/Starting Cash Accounting Services	N	20000	0	0	20000	20000
0010	General	ASSETS										1060.1068	Petty Cash/Starting Cash Building 	N	20000	0	0	20000	20000
0010	General	ASSETS										1060.1069	Petty Cash/Starting Cash Golf Courses	N	137500	0	0	137500	525500
0010	General	ASSETS										1060.1070	Petty Cash/Starting Cash Natural Area Preservation	N	2000	0	0	2000	2000
0010	General	ASSETS										1060.1072	Petty Cash/Starting Cash Planning	N	4000	0	0	4000	4000
0010	General	ASSETS										1060.1073	Petty Cash/Starting Cash Police	N	120000	0	0	120000	120000
0010	General	ASSETS										1060.1074	Petty Cash/Starting Cash Cobblestone	N	2000	0	0	2000	0
0010	General	ASSETS										1060.1075	Petty Cash/Starting Cash Clerk	N	26000	0	0	26000	26000
0010	General	ASSETS										1060.1076	Petty Cash/Starting Cash Argo	N	60000	0	0	60000	0
0010	General	ASSETS										1060.1077	Petty Cash/Starting Cash Gallup	N	50000	0	0	50000	0
0010	General	ASSETS										1060.1078	Petty Cash/Starting Cash Buhr	N	36000	0	0	36000	0
0010	General	ASSETS										1060.1079	Petty Cash/Starting Cash Attorney	N	20000	0	0	20000	20000
0010	General	ASSETS										1060.1083	Petty Cash/Starting Cash Farmer's Market	N	10000	0	0	10000	0
0010	General	ASSETS										1060.1084	Petty Cash/Starting Cash Fuller/Mack	N	60000	0	0	60000	0
0010	General	ASSETS										1060.1086	Petty Cash/Starting Cash Senior Center	N	5000	0	0	5000	0
0010	General	ASSETS										1060.1087	Petty Cash/Starting Cash Veterans	N	40000	0	0	40000	0
0010	General	ASSETS										1060.1099	Petty Cash/Starting Cash Utilities	N	10000	0	0	10000	10000
0010	General	ASSETS										2206	Accts Receivable Offset	N	-22006049	22006049	0	0	-7536933
0010	General	ASSETS										2207	Due From AA Housing Comm	N	8106260	76979342	68767593	16318009	29865615
0010	General	ASSETS										2212	Due From Other Gov Units	N	4267300	0	4267300	0	497669
0010	General	ASSETS										2214	Due From DDA	N	87219064	21000121	103994956	4224229	8165341
0010	General	ASSETS										2217	Unbilled Receivables	N	9575533	0	9575533	0	0
0010	General	ASSETS										2218	Accounts Receivable	N	116829916	251105557	246198545	121736928	94398070
0010	General	ASSETS										2219	Allowance For Uncoll Accts	N	-18938234	0	0	-18938234	-22718373
0010	General	ASSETS										2239	Assess Rec Sidewalk	N	231651	4610516	1899278	2942889	275563
0010	General	ASSETS										2243	Utilities Accounts Receivable	N	0	3597476	3080702	516774	0
0010	General	ASSETS										2287	Prepaid Charges	N	77500	0	77500	0	0
0010	General	ASSETS										2305.2289	Inventory Parks	N	162843	0	0	162843	156127
0010	General	ASSETS										2305.2304	Inventory Huron Hills GC	N	762731	0	0	762731	777297
0010	General	ASSETS										2305.2305	Inventory Leslie GC	N	1993748	0	0	1993748	2499540
0010	General	ASSETS										2305.2306	Inventory Vets Pool Rink	N	47347	0	0	47347	50200
0010	General	ASSETS										2305.2307	Inventory Gallup Canoe Livery	N	1680422	0	0	1680422	588903
0010	General	ASSETS										2400.0099	Equity In Pooled cash & investments	N	2169832396	5386224160	3351944047	4204112509	3803964643
0010	General	ASSETS										2402	Taxes Rec Delinquent Invoices	N	7634315	6689502	5761979	8561838	20202644
0010	General	ASSETS										2699	Allow For Uncoll Persnl Pr Tax	N	-24241004	4131952	0	-20109052	-15608605
0010	General	ASSETS										2748	Advance From 0048	N	80668640	0	80668640	0	0
0010	General	ASSETS										2759	Advance from 0059	N	27072583	0	27072623	-40	-40
0010	General	ASSETS										2900.0017	Due From Other Funds 0017	N	1007314	0	0	1007314	1683224
0010	General	ASSETS										2F00.2013	Taxes Rec - Tax Collect Fee 2013	N	0	0	0	0	6938515
0010	General	ASSETS										2F00.2014	Taxes Rec - Tax Collect Fee 2014	N	0	217234037	210129651	7104386	0
0010	General	ASSETS										2P00.1998	Taxes Rec - Personal Property 1998	N	23900	0	23900	0	23900
0010	General	ASSETS										2P00.1999	Taxes Rec - Personal Property 1999	N	29980	0	29980	0	29980
0010	General	ASSETS										2P00.2000	Taxes Rec - Personal Property 2000	N	70226	0	70226	0	70226
0010	General	ASSETS										2P00.2001	Taxes Rec - Personal Property 2001	N	100491	0	100491	0	100491
0010	General	ASSETS										2P00.2002	Taxes Rec - Personal Property 2002	N	5752	0	5752	0	5752
0010	General	ASSETS										2P00.2003	Taxes Rec - Personal Property 2003	N	278142	0	211089	67053	278142
0010	General	ASSETS										2P00.2004	Taxes Rec - Personal Property 2004	N	131707	0	131707	0	131707
0010	General	ASSETS										2P00.2005	Taxes Rec - Personal Property 2005	N	566397	0	541377	25020	447626
0010	General	ASSETS										2P00.2006	Taxes Rec - Personal Property 2006	N	1012971	0	900416	112555	786780
0010	General	ASSETS										2P00.2007	Taxes Rec - Personal Property 2007	N	1004598	0	842873	161725	782440
0010	General	ASSETS										2P00.2008	Taxes Rec - Personal Property 2008	N	2079862	0	1274141	805721	1642991
0010	General	ASSETS										2P00.2009	Taxes Rec - Personal Property 2009	N	3266187	4892	9785	3261294	2209540
0010	General	ASSETS										2P00.2010	Taxes Rec - Personal Property 2010	N	3267504	50426	100853	3217077	2449815
0010	General	ASSETS										2P00.2011	Taxes Rec - Personal Property 2011	N	2997440	1415	2831	2996024	2527345
0010	General	ASSETS										2P00.2012	Taxes Rec - Personal Property 2012	N	3915478	40855	81711	3874622	4325334
0010	General	ASSETS										2P00.2013	Taxes Rec - Personal Property 2013	N	5774078	639985	1279970	5134093	8116401
0010	General	ASSETS										2p00.2014	Taxes Rec - Personal Property 2014	N	0	215548954	208526104	7022850	0
0010	General	ASSETS										2R00.2009	Taxes Rec - Real Property 2009	N	1	0	0	1	1
0010	General	ASSETS										2R00.2013	Taxes Rec - Real Property 2013	N	0	0	0	0	148752057
0010	General	ASSETS										2R00.2014	Taxes Rec - Real Property 2014	N	0	4722076206	4552993836	169082370	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	-115096273	473507380	379721440	-21310333	-33198044
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4002	Accrued Payroll	N	-224830641	224830641	0	0	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4009	Due To State Of MI Fingerprint	N	25	0	0	25	4925
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4012	Due To U/M Parking Violations	N	-1096566	9369410	8272810	34	-625590
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4014	Due To Other Governmental Units	N	-41181956	41181923	21952049	-21952082	-14301408
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4015	Accounts Payable/Miscellaneous	N	-3461233	3461233	0	0	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4016	DDA Payroll Deposit	N	-3000000	0	0	-3000000	-3000000
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4017	Overpayments	N	-967571	8734399	8820840	-1054012	1062048
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4019	Accounts Payable/Offset	N	636029	0	636029	0	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4024	Due To Ann Arbor Transportation Authority	N	41	639057	639075	23	632685
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4031	Due To Chase - PCard Purchases	N	-8720824	8720824	0	0	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4034	Due To Market Vendors	N	-2375800	11278400	11485700	-2583100	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4034	Deposits Eberbach Capital Facilities	N	-4512900	0	0	-4512900	-4210400
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4035	Deposits Mack Pool Capital Facilities	N	-2621200	0	0	-2621200	-1310600
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4037	Deposits Advance Revenue	N	-251450	1251500	1000000	50	-251450
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4040	Deposits B&SE Perform Bond	N	-44682200	7328000	3910000	-41264200	-43768000
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4043	Deposits Vets	N	-787440	621265	435600	-601775	-641558
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4051	Deposits Police Bond Deposits for Court	N	-90000	289500	269500	-70000	-92500
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4052	Deposits Fugitive Bond Deposits	N	0	617200	617200	0	10000
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4058	Escrow Dep-Tree Plant	N	-2021784	45370	190970	-2167384	-1878504
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4630	Retainages Payable	N	0	0	0	0	-1858063
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									5551	Deferred Revenue	N	-445617	265991	0	-179626	-629539
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									9930	Suspense 	N	0	70003	98975	-28972	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									9933	Suspense - Tax Refunds	N	0	14021257	0	14021257	12388586
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									9935	Undistributed Rev - Parking Violations	N	2620	118958901	127320641	-8359120	-27662537
