Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0010	General	ASSETS										1060.1084	Petty Cash/Starting Cash Fuller/Mack	N	60000	0	0	60000	60000
0010	General	ASSETS										1060.1086	Petty Cash/Starting Cash Senior Center	N	5000	0	0	5000	5000
0010	General	ASSETS										1060.1087	Petty Cash/Starting Cash Veterans	N	40000	0	0	40000	40000
0010	General	ASSETS										1060.1099	Petty Cash/Starting Cash Utilities	N	10000	0	0	10000	10000
0010	General	ASSETS										2206	Accts Receivable Offset	N	-19337808	19337808	0	0	0
0010	General	ASSETS										2207	Due From AA Housing Comm	N	25599756	34216013	42383858	17431911	15162173
0010	General	ASSETS										2212	Due From Other Gov Units	N	8010319	0	0	8010319	3751300
0010	General	ASSETS										2214	Due From DDA	N	97671218	8744136	311675847	-205260493	4197232
0010	General	ASSETS										2217	Unbilled Receivables	N	30797212	0	122515391	-91718179	0
0010	General	ASSETS										2218	Accounts Receivable	N	81023628	415332432	384766599	111589461	114875001
0010	General	ASSETS										2219	Allowance For Uncoll Accts	N	-18697048	0	0	-18697048	-18938234
0010	General	ASSETS										2227	Settlement Receivable	N	19337808	0	0	19337808	0
0010	General	ASSETS										2239	Assess Rec Sidewalk	N	1586803	0	1172961	413842	275327
0010	General	ASSETS										2243	Utilities Accounts Receivable	N	0	1473592	621670	851922	834517
0010	General	ASSETS										2305.2289	Inventory Parks	N	207382	0	0	207382	162843
0010	General	ASSETS										2305.2304	Inventory Huron Hills GC	N	620025	0	0	620025	762731
0010	General	ASSETS										2305.2305	Inventory Leslie GC	N	1567267	0	0	1567267	1993748
0010	General	ASSETS										2305.2306	Inventory Vets Pool Rink	N	39208	0	0	39208	47347
0010	General	ASSETS										2305.2307	Inventory Gallup Canoe Livery	N	566564	0	0	566564	1680422
0010	General	ASSETS										2400.0099	Equity In Pooled cash & investments	N	2028371456	5156093763	1590915631	5593549588	4996106539
0010	General	ASSETS										2402	Taxes Rec Delinquent Invoices	N	9439539	944774	9357671	1026642	2807260
0010	General	ASSETS										2699	Allow For Uncoll Persnl Pr Tax	N	-21415203	0	0	-21415203	-24241004
0010	General	ASSETS										2748	Advance From 0048	N	73562933	0	73562933	0	0
0010	General	ASSETS										2759	Advance from 0059	N	24566294	0	24566334	-40	-40
0010	General	ASSETS										2900.0017	Due From Other Funds 0017	N	766976	0	0	766976	1007314
0010	General	ASSETS										2900.0035	Due From Other Funds 0035	N	219000000	0	219000000	0	0
0010	General	ASSETS										2F00.2014	Taxes Rec - Tax Collect Fee 2014	N	0	0	38512058	-38512058	12440477
0010	General	ASSETS										2F00.2015	Taxes Rec - Tax Collect Fee 2015	N	0	250327260	174102544	76224716	0
0010	General	ASSETS										2P00.1998	Taxes Rec - Personal Property 1998	N	0	0	0	0	23900
0010	General	ASSETS										2P00.1999	Taxes Rec - Personal Property 1999	N	0	0	0	0	29980
0010	General	ASSETS										2P00.2000	Taxes Rec - Personal Property 2000	N	0	0	0	0	70226
0010	General	ASSETS										2P00.2001	Taxes Rec - Personal Property 2001	N	0	0	0	0	100491
0010	General	ASSETS										2P00.2002	Taxes Rec - Personal Property 2002	N	0	0	0	0	5752
0010	General	ASSETS										2P00.2003	Taxes Rec - Personal Property 2003	N	0	0	0	0	278142
0010	General	ASSETS										2P00.2004	Taxes Rec - Personal Property 2004	N	914	0	0	914	131707
0010	General	ASSETS										2P00.2005	Taxes Rec - Personal Property 2005	N	7889	0	0	7889	566397
0010	General	ASSETS										2P00.2006	Taxes Rec - Personal Property 2006	N	21381	0	0	21381	1012971
0010	General	ASSETS										2P00.2007	Taxes Rec - Personal Property 2007	N	74485	0	0	74485	1004598
0010	General	ASSETS										2P00.2008	Taxes Rec - Personal Property 2008	N	269074	0	0	269074	2079862
0010	General	ASSETS										2P00.2009	Taxes Rec - Personal Property 2009	N	425292	0	0	425292	3261294
0010	General	ASSETS										2P00.2010	Taxes Rec - Personal Property 2010	N	2713076	0	0	2713076	3217077
0010	General	ASSETS										2P00.2011	Taxes Rec - Personal Property 2011	N	2562214	0	0	2562214	2996024
0010	General	ASSETS										2P00.2012	Taxes Rec - Personal Property 2012	N	3920683	0	0	3920683	3874622
0010	General	ASSETS										2P00.2013	Taxes Rec - Personal Property 2013	N	5533209	0	0	5533209	5134093
0010	General	ASSETS										2p00.2014	Taxes Rec - Personal Property 2014	N	6836300	0	0	6836300	11930288
0010	General	ASSETS										2P00.2015	Taxes Rec - Personal Property 2015	N	0	227290741	205803168	21487573	0
0010	General	ASSETS										2R00.2009	Taxes Rec - Real Property 2009	N	1	0	0	1	1
0010	General	ASSETS										2R00.2014	Taxes Rec - Real Property 2014	N	0	0	0	0	283448824
0010	General	ASSETS										2R00.2015	Taxes Rec - Real Property 2015	N	0	4829435951	4598585372	230850579	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	-103652134	224734931	146535604	-25452807	-26529287
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4002	Accrued Payroll	N	-269952862	269952862	0	0	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4009	Due To State Of MI Fingerprint	N	25	0	0	25	25
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4012	Due To U/M Parking Violations	N	34	2394166	2394166	34	-1096566
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4014	Due To Other Governmental Units	N	-39104338	35104372	19337808	-23337774	-25033604
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4015	Accounts Payable/Miscellaneous	N	-23926474	23926474	0	0	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4016	DDA Payroll Deposit	N	-3000000	0	0	-3000000	-3000000
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4017	Overpayments	N	24432	56400	361550	-280718	-8965767
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4024	Due To Ann Arbor Transportation Authority	N	2975799	0	0	2975799	639098
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4034	Due To Market Vendors	N	-3367700	4409800	5626500	-4584400	-3211500
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4034.0001	Due To Market Vendors EBT	N	15000	0	0	15000	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4034	Deposits Eberbach Capital Facilities	N	-5247500	0	0	-5247500	-4512900
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4035	Deposits Mack Pool Capital Facilities	N	-3689100	0	0	-3689100	-2621200
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4037	Deposits Advance Revenue	N	-9950	0	0	-9950	-1251450
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4040	Deposits B&SE Perform Bond	N	-41885200	50000	0	-41835200	-45282200
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4043	Deposits Vets	N	0	0	19200	-19200	-801840
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4051	Deposits Police Bond Deposits for Court	N	-30000	20000	60000	-70000	-150000
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4040.4052	Deposits Fugitive Bond Deposits	N	0	40000	40000	0	0
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									4058	Escrow Dep-Tree Plant	N	-2424773	0	0	-2424773	-2104984
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									5551	Deferred Revenue	N	-6638310	6497047	0	-141263	-445617
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									9930	Suspense 	N	0	0	0	0	-1250
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									9933	Suspense - Tax Refunds	N	0	0	0	0	6477795
0010	General	LIABILITIES AND FUND EQUITY	LIABILITIES									9935	Undistributed Rev - Parking Violations	N	0	39792391	46351231	-6558840	-22185541
0010	General	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-2017103232	0	17712937	-2034816169	-1954525399
0010	General	LIABILITIES AND FUND EQUITY	FUND EQUITY									6610	Fund Balance Non Expendable	N	-85315664	0	0	-85315664	-85315664
0010	General	LIABILITIES AND FUND EQUITY	FUND EQUITY									9959	Pension To Allocate	N	0	480431368	146394000	334037368	317694778
0010	General	REVENUES		014	Attorney	1000	Administration	0000	Revenue			2710.0042	Operating Transfers 0042	N	0	3235000	6470000	-3235000	-2500000
0010	General	REVENUES		014	Attorney	1000	Administration	0000	Revenue			3207	Service Fees/UM Parking	N	0	0	146500	-146500	-142200
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			2274	Liquor Retail License	N	0	55381	7500	47881	-10365008
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			4105	Auctioneer	N	0	0	0	0	-8000
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			4115	FOIA Charges	N	0	0	14706	-14706	-13951
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			4117	Taxi Driver	N	0	0	10500	-10500	-58500
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			4118	Taxi Owner	N	0	0	0	0	-25750
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			4122	Liquor License	N	0	0	120000	-120000	-135000
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			4170	Dog License	N	0	0	454500	-454500	-710400
0010	General	REVENUES		015	City Clerk	1000	Administration	0000	Revenue			4199	Miscellaneous - City Clerk	N	0	0	53550	-53550	-86935
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			1701	In Lieu - House Trailer	N	0	0	5800	-5800	-5800
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			2271	State Shared - Statutory	N	0	0	26918200	-26918200	-26120400
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			2272	State Shared - Constitutional	N	0	0	143418700	-143418700	-146334300
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			3119	Writ/Garnishment	N	0	0	1800	-1800	-1800
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5300	Mun Svc Chg Other	N	0	60962524	144680377	-83717853	-145490246
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5300.0001	Mun Svc Chg Other Community Development	N	0	0	31110625	-31110625	0
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5300.0002	Mun Svc Chg Other Public Services	N	0	0	29851899	-29851899	0
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5302	Mun Svc Chg Energy 	N	0	0	230800	-230800	-342400
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5309	Mun Svc LDFA	N	0	0	605600	-605600	-435800
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5311	Mun Svc Chg Central Stores	N	0	0	607600	-607600	-424000
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5312	Mun Svc Chg Fleet	N	0	0	2804600	-2804600	-2373600
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5314	Mun Svc Chg Info Technology	N	0	0	11326800	-11326800	-11252000
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5316	Mun Svc Chg Cablecasting	N	0	0	1346200	-1346200	-1210000
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5321	Mun Svc Chg Major Streets	N	0	0	3324000	-3324000	-2998200
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5322	Mun Svc Chg Local Streets	N	0	0	883000	-883000	-755400
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5325	Mun Svc Chg Bandemer	N	0	0	12000	-12000	-30600
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5326	Mun Svc Chg Construction	N	0	0	2586000	-2586000	-2229400
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5336	Mun Svc Chg Metro Expansion	N	0	0	123600	-123600	-210800
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5342	Mun Svc Chg Water	N	0	0	6600200	-6600200	-6524200
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5343	Mun Svc Chg Sewage	N	0	0	8690600	-8690600	-7278400
0010	General	REVENUES		018	Finance	1000	Administration	0000	Revenue			5348	Mun Svc Chg Airport	N	0	0	479200	-479200	-884400
