Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0002	Energy Projects	REVENUES		029	Environmental Coordination Ser	1300	Energy Management	0000	Revenue			6145	PACE Application Fee	N	0	0	0	0	-53000
0002	Energy Projects	REVENUES		029	Environmental Coordination Ser	1300	Energy Management	0000	Revenue			6999	Miscellaneous	N	0	0	14400	-14400	0
0002	Energy Projects	REVENUES		029	Environmental Coordination Ser	1350	PACE Revolving Loans	0000	Revenue			2710.00MG	Operating Transfers Major Grants	N	0	0	0	0	-10000000
0002	Energy Projects	REVENUES		029	Environmental Coordination Ser	1350	PACE Revolving Loans	0000	Revenue			6145	PACE Application Fee	N	0	0	0	0	-106000
0002	Energy Projects	REVENUES		029	Environmental Coordination Ser	1350	PACE Revolving Loans	0000	Revenue			6907	Bond/Note Proceeds	N	0	0	0	0	-56000000
0002	Energy Projects	REVENUES		029	Environmental Coordination Ser	1375	Community Energy Revolving Loans	0000	Revenue			2200	Program Income	N	0	0	680196	-680196	-680196
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1100	Permanent Time Worked	N	0	512886	17638	495248	556830
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1200	Temporary Pay	N	0	19200	10080	9120	0
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			2100	Professional Services	N	0	330000	0	330000	1261200
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			2410	Rent City Vehicles	N	0	9312	0	9312	8662
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			2430	Contracted Services	N	0	11938377	1170800	10767577	2500
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			3400	Materials & Supplies	N	0	4877148	90628	4786520	0
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			3440	Property Plant & Equipment < $5,000	N	0	0	0	0	45800
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4215	Deferred Comp Contributions	N	0	731	0	731	0
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4220	Life Insurance	N	0	841	28	813	910
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4230	Medical Insurance	N	0	10605	0	10605	80928
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4234	Disability Insurance	N	0	907	16	891	1067
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4250	Social Security-Employer	N	0	40413	1350	39063	40100
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4270	Dental Insurance	N	0	947	0	947	7785
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4280	Optical Insurance	N	0	98	0	98	730
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4300	Dues & Licenses	N	0	0	0	0	169200
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4310	Municipal Service Charges	N	0	2003796	0	2003796	1968396
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4423	Transfer To IT Fund	N	0	1005329	77333	927996	0
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4440	Unemployment Compensation	N	0	2151	106	2045	2319
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			5130	Equipment	N	0	1170800	1170800	0	0
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1350	PACE Revolving Loans	1329	Energy Management			3400	Materials & Supplies	N	0	0	0	0	5600
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1350	PACE Revolving Loans	1329	Energy Management			4420	Transfer To Other Funds	N	0	14442616	0	14442616	0
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1350	PACE Revolving Loans	1329	Energy Management			7998	Transfer - Loan Recipients	N	0	31326613	0	31326613	8848844
0002	Energy Projects	EXPENSES		029	Environmental Coordination Ser	1350	PACE Revolving Loans	9500	Debt Service			4420	Transfer To Other Funds	N	0	2299676	0	2299676	0
0003	Downtown Development Authority	ASSETS										2400.0099	Equity In Pooled cash & investments	N	0	62532746	62532746	0	0
0003	Downtown Development Authority	LIABILITIES AND FUND EQUITY	LIABILITIES									4002	Accrued Payroll	N	0	3176124	3176124	0	0
0003	Downtown Development Authority	REVENUES		003	Downtown Development Authority	1000	Administration	0000	Revenue			6200	Investment Income	N	0	451360	451360	0	0
0003	Downtown Development Authority	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	484130	484130	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1100	Permanent Time Worked	N	0	27051045	27051045	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1102	Other Paid Time Off	N	0	286643	286643	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1121	Vacation Used	N	0	2587390	2587390	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1141	Personal Leave Used	N	0	371131	371131	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1151	Sick Time Used	N	0	413702	413702	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1161	Holiday	N	0	1412640	1412640	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1200	Temporary Pay	N	0	1665789	1665789	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1721	Annual Sick Leave Payout	N	0	209844	209844	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			1751	Benefit Waiver Pay	N	0	200000	200000	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4215	Deferred Comp Contributions	N	0	18000	18000	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4220	Life Insurance	N	0	143615	143615	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4230	Medical Insurance	N	0	4229288	4229288	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4234	Disability Insurance	N	0	55299	55299	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4237	Retiree Health Savings Account	N	0	54400	54400	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4238	Veba Funding	N	0	4592900	4592900	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4239	Retiree Medical Insurance	N	0	1542804	1542804	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4240	Workers Comp	N	0	76400	76400	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4250	Social Security-Employer	N	0	2538582	2538582	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4259	Retirement Contribution	N	0	6387204	6387204	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4260	Insurance Premiums	N	0	6577954	6577954	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4270	Dental Insurance	N	0	377691	377691	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4280	Optical Insurance	N	0	39140	39140	0	0
0003	Downtown Development Authority	EXPENSES		003	Downtown Development Authority	1000	Administration	1000	Administration			4440	Unemployment Compensation	N	0	126549	126549	0	0
0004	Maintenance Facility	ASSETS										2400.0099	Equity In Pooled cash & investments	N	182469185	3636405	6659274	179446316	182469185
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	0	4843017	6133905	-1290888	0
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	LIABILITIES									4002	Accrued Payroll	N	0	0	266326	-266326	0
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	LIABILITIES									4630	Retainages Payable	N	-108250	0	304429	-412679	-108250
0004	Maintenance Facility	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-182360935	7213013	2328501	-177476423	-182360935
0004	Maintenance Facility	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	869824	2610460	-1740636	-2123280
0004	Maintenance Facility	REVENUES		018	Finance	1000	Administration	0000	Revenue			6203	Interest/Dividends	N	0	0	580700	-580700	0
0004	Maintenance Facility	REVENUES		040	Public Services	9495	Maintenance Facility Construct	0000	Revenue			6993	Bad Debt Recovery	N	0	0	0	0	-9071700
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			1100	Permanent Time Worked	N	0	448897	118984	329913	108472
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			1200	Temporary Pay	N	0	0	0	0	484000
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			1201	Temporary Pay Overtime	N	0	0	0	0	39900
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			2100	Professional Services	N	0	45325	0	45325	200475
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			2410	Rent City Vehicles	N	0	25491	0	25491	66670
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			2430	Contracted Services	N	0	6350580	0	6350580	1256000
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			3400	Materials & Supplies	N	0	0	0	0	-532472
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4220	Life Insurance	N	0	771	206	565	119
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4230	Medical Insurance	N	0	113043	41264	71779	22730
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4234	Disability Insurance	N	0	673	108	565	39
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4250	Social Security-Employer	N	0	33856	8974	24882	48320
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4270	Dental Insurance	N	0	7581	2010	5571	1793
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4280	Optical Insurance	N	0	789	208	581	167
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	4501	Engineering Maintenance Facility			4440	Unemployment Compensation	N	0	0	0	0	280
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			1100	Permanent Time Worked	N	0	51556	0	51556	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			1200	Temporary Pay	N	0	255300	0	255300	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			1401	Overtime Paid-Permanent	N	0	8451	0	8451	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			2410	Rent City Vehicles	N	0	4048	0	4048	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4220	Life Insurance	N	0	105	0	105	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4230	Medical Insurance	N	0	12309	0	12309	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4250	Social Security-Employer	N	0	23829	0	23829	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4270	Dental Insurance	N	0	1100	0	1100	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4280	Optical Insurance	N	0	114	0	114	0
0004	Maintenance Facility	EXPENSES		040	Public Services	9495	Maintenance Facility Construct	7016	Design			4440	Unemployment Compensation	N	0	949	0	949	0
0007	Local Law Enforc Block Grant	ASSETS										2212	Due From Other Gov Units	N	667800	0	667800	0	667800
0007	Local Law Enforc Block Grant	ASSETS										2400.0099	Equity In Pooled cash & investments	N	577278	2829794	3382775	24297	577278
0007	Local Law Enforc Block Grant	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	0	3372092	3372092	0	0
0007	Local Law Enforc Block Grant	LIABILITIES AND FUND EQUITY	LIABILITIES									5551	Deferred Revenue	N	-1215400	1215400	0	0	-1215400
0007	Local Law Enforc Block Grant	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-29678	3372076	3366695	-24297	-29678
0007	Local Law Enforc Block Grant	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	10683	5294	5389	-29152
0007	Local Law Enforc Block Grant	REVENUES		031	Police	0241	2010 Justice Assistance Grant	0000	Revenue			2140	US Dept Of Justice - Grant	N	0	16	0	16	-266716
0007	Local Law Enforc Block Grant	REVENUES		031	Police	0243	2011 JAG Grant	0000	Revenue			2140	US Dept Of Justice - Grant	N	0	0	0	0	-2799600
0007	Local Law Enforc Block Grant	REVENUES		031	Police	0245	2012 JAG Grant	0000	Revenue			2140	US Dept Of Justice - Grant	N	0	0	1215400	-1215400	-1079000
0007	Local Law Enforc Block Grant	REVENUES		031	Police	0248	2013 MSP JAG Grant	0000	Revenue			2140	US Dept Of Justice - Grant	N	0	0	0	0	-667800
0007	Local Law Enforc Block Grant	REVENUES		031	Police	0248	2013 MSP JAG Grant	0000	Revenue			2710.0010	Operating Transfers 0010	N	0	0	0	0	-74200
0007	Local Law Enforc Block Grant	REVENUES		031	Police	0249	2013 JAG Grant	0000	Revenue			2140	US Dept Of Justice - Grant	N	0	0	2156700	-2156700	0
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0241	2010 Justice Assistance Grant	3035	Public Safety Grants			2430	Contracted Services	N	0	0	0	0	229200
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0241	2010 Justice Assistance Grant	3035	Public Safety Grants			2604	Training	N	0	0	0	0	37500
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0243	2011 JAG Grant	3035	Public Safety Grants			2640	Software	N	0	0	0	0	2799085
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0245	2012 JAG Grant	3035	Public Safety Grants			2650	Software Purchase	N	0	89900	0	89900	101896
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0245	2012 JAG Grant	3035	Public Safety Grants			3300	Uniforms & Accessories	N	0	212000	0	212000	0
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0245	2012 JAG Grant	3035	Public Safety Grants			3440	Property Plant & Equipment < $5,000	N	0	913476	0	913476	977128
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0248	2013 MSP JAG Grant	3035	Public Safety Grants			2640	Software	N	0	0	0	0	55000
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0248	2013 MSP JAG Grant	3035	Public Safety Grants			3440	Property Plant & Equipment < $5,000	N	0	0	0	0	687000
0007	Local Law Enforc Block Grant	EXPENSES		031	Police	0249	2013 JAG Grant	3035	Public Safety Grants			3440	Property Plant & Equipment < $5,000	N	0	2156700	0	2156700	0
0008	Ann Arbor Municipal Center	ASSETS										2400.0099	Equity In Pooled cash & investments	N	28521419	5235492	14962108	18794803	28521419
0008	Ann Arbor Municipal Center	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	0	14837979	14837979	0	0
0008	Ann Arbor Municipal Center	LIABILITIES AND FUND EQUITY	LIABILITIES									4015	Accounts Payable/Miscellaneous	N	-3543847	3543847	0	0	-3543847
0008	Ann Arbor Municipal Center	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-24977572	11323112	5140343	-18794803	-24977572
0008	Ann Arbor Municipal Center	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	95149	286664	-191515	-479534
0008	Ann Arbor Municipal Center	REVENUES		018	Finance	1000	Administration	0000	Revenue			6203	Interest/Dividends	N	0	0	76200	-76200	0
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			1100	Permanent Time Worked	N	0	8344	0	8344	16542
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			2100	Professional Services	N	0	7532693	0	7532693	2525542
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			2410	Rent City Vehicles	N	0	3437	0	3437	1491
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			2430	Contracted Services	N	0	2419100	0	2419100	724000
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			3100	Postage	N	0	1995	0	1995	0
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			3400	Materials & Supplies	N	0	83630	0	83630	288256
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			3440	Property Plant & Equipment < $5,000	N	0	0	0	0	143193
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4220	Life Insurance	N	0	12	0	12	3
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4230	Medical Insurance	N	0	1664	0	1664	271
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4250	Social Security-Employer	N	0	634	0	634	117
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4270	Dental Insurance	N	0	148	0	148	26
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			4280	Optical Insurance	N	0	16	0	16	2
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9005	City Hall Expansion			5190	Construction	N	0	4581547	3543847	1037700	3543847
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2100	Professional Services	N	0	0	0	0	10000000
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2430	Contracted Services	N	0	49500	0	49500	127400
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2500	Printing	N	0	21707	0	21707	0
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2690	Non-Employee Travel	N	0	135983	0	135983	0
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			2950	Governmental Services	N	0	22549	0	22549	0
0008	Ann Arbor Municipal Center	EXPENSES		040	Public Services	9505	City Hall Expansion	9006	Public Art			3400	Materials & Supplies	N	0	4000	0	4000	0
0009	Smart Zone LDFA	ASSETS										2198	Loan Receivable	N	99593200	5555300	0	105148500	99593200
0009	Smart Zone LDFA	ASSETS										2400.0099	Equity In Pooled cash & investments	N	87897117	198789557	171885415	114801259	87897117
0009	Smart Zone LDFA	LIABILITIES AND FUND EQUITY	LIABILITIES									4001	Accounts Payable	N	-22488587	166501791	168237853	-24224649	-22488587
0009	Smart Zone LDFA	LIABILITIES AND FUND EQUITY	LIABILITIES									5551	Deferred Revenue	N	-99593200	0	5555300	-105148500	-99593200
0009	Smart Zone LDFA	LIABILITIES AND FUND EQUITY	FUND EQUITY									6606	Fund Balance	N	-65408530	172980187	198148267	-90576610	-65408530
0009	Smart Zone LDFA	REVENUES		009	Smart Zone	1000	Administration	0000	Revenue			1117	Smart Zone LDFA Taxes	N	0	0	196439311	-196439311	-2381980
0009	Smart Zone LDFA	REVENUES		018	Finance	1000	Administration	0000	Revenue			6200	Investment Income	N	0	641290	1919546	-1278256	-1178788
0009	Smart Zone LDFA	REVENUES		018	Finance	1000	Administration	0000	Revenue			6203	Interest/Dividends	N	0	0	430700	-430700	0
0009	Smart Zone LDFA	EXPENSES		009	Smart Zone	1000	Administration	1000	Administration			2430	Contracted Services	N	0	169812053	0	169812053	146774356
0009	Smart Zone LDFA	EXPENSES		009	Smart Zone	1000	Administration	1000	Administration			4260	Insurance Premiums	N	0	159204	0	159204	59604
0009	Smart Zone LDFA	EXPENSES		009	Smart Zone	1000	Administration	1000	Administration			4310	Municipal Service Charges	N	0	2550900	0	2550900	1313500
0010	General	ASSETS										1002	Cash General	N	0	37267677	37267677	0	0
0010	General	ASSETS										1012	Cash Offset For GASB #34	N	15365900	3089109	553200	17901809	15365900
0010	General	ASSETS										1025	Cash Football Parking	N	5000	0	0	5000	5000
0010	General	ASSETS										1033	Cash MNB EFT Grants	N	31181031	0	31181031	0	31181031
0010	General	ASSETS										1060.1065	Petty Cash/Starting Cash Customer Service Center	N	232500	0	0	232500	232500
0010	General	ASSETS										1060.1066	Petty Cash/Starting Cash District Courts	N	75000	0	0	75000	75000
0010	General	ASSETS										1060.1067	Petty Cash/Starting Cash Accounting Services	N	20000	0	0	20000	20000
0010	General	ASSETS										1060.1068	Petty Cash/Starting Cash Building 	N	20000	0	0	20000	20000
0010	General	ASSETS										1060.1069	Petty Cash/Starting Cash Golf Courses	N	525500	0	388000	137500	525500
0010	General	ASSETS										1060.1070	Petty Cash/Starting Cash Natural Area Preservation	N	2000	0	0	2000	2000
0010	General	ASSETS										1060.1072	Petty Cash/Starting Cash Planning	N	4000	0	0	4000	4000
0010	General	ASSETS										1060.1073	Petty Cash/Starting Cash Police	N	120000	0	0	120000	120000
0010	General	ASSETS										1060.1074	Petty Cash/Starting Cash Cobblestone	N	0	2000	0	2000	0
0010	General	ASSETS										1060.1075	Petty Cash/Starting Cash Clerk	N	26000	0	0	26000	26000
0010	General	ASSETS										1060.1076	Petty Cash/Starting Cash Argo	N	0	60000	0	60000	0
0010	General	ASSETS										1060.1077	Petty Cash/Starting Cash Gallup	N	0	50000	0	50000	0
0010	General	ASSETS										1060.1078	Petty Cash/Starting Cash Buhr	N	0	36000	0	36000	0
0010	General	ASSETS										1060.1079	Petty Cash/Starting Cash Attorney	N	20000	0	0	20000	20000
0010	General	ASSETS										1060.1083	Petty Cash/Starting Cash Farmer's Market	N	0	10000	0	10000	0
0010	General	ASSETS										1060.1084	Petty Cash/Starting Cash Fuller/Mack	N	0	60000	0	60000	0
0010	General	ASSETS										1060.1086	Petty Cash/Starting Cash Senior Center	N	0	5000	0	5000	0
0010	General	ASSETS										1060.1087	Petty Cash/Starting Cash Veterans	N	0	40000	0	40000	0
0010	General	ASSETS										1060.1099	Petty Cash/Starting Cash Utilities	N	10000	0	0	10000	10000
0010	General	ASSETS										2206	Accts Receivable Offset	N	-13219811	18888093	27674331	-22006049	-13219811
0010	General	ASSETS										2207	Due From AA Housing Comm	N	50533963	197140904	239568607	8106260	50533963
0010	General	ASSETS										2212	Due From Other Gov Units	N	2381327	115791630	113905657	4267300	2381327
0010	General	ASSETS										2214	Due From DDA	N	92120670	142300608	147202214	87219064	92120670
0010	General	ASSETS										2217	Unbilled Receivables	N	3418412	9575533	3418412	9575533	3418412
0010	General	ASSETS										2218	Accounts Receivable	N	82713238	504889428	470772750	116829916	82713238
0010	General	ASSETS										2219	Allowance For Uncoll Accts	N	-22718373	4185389	405250	-18938234	-22718373
0010	General	ASSETS										2239	Assess Rec Sidewalk	N	363548	156719	288616	231651	363548
0010	General	ASSETS										2243	Utilities Accounts Receivable	N	814577	8582759	9397336	0	814577
